2001	1	1	12	6
	166	12	166.500000	-77.284348	9.833555e+04	5.464998e+00	2.629466e+02
	112	23	112.500000	-66.315285	9.792511e+04	9.197206e+00	9.536509e+02
	210	27	210.500000	-62.326450	9.687416e+04	1.211451e+01	1.956940e-02
	58	32	58.500000	-57.340378	9.792588e+04	1.517822e+01	4.569244e-02
	317	67	317.500000	-22.437582	9.945889e+04	8.551810e+00	3.484949e+02
	63	79	63.500000	-10.470874	1.006155e+05	9.665472e+00	-2.118759e-01
	132	104	132.500000	14.459777	9.991584e+04	1.721229e+01	1.479874e-01
	194	141	194.500000	51.357067	9.905084e+04	1.071125e+01	-1.317978e-01
	216	141	216.500000	51.357067	9.820513e+04	1.635524e+01	2.305069e-01
	340	142	340.500000	52.354286	9.555253e+04	2.387535e+01	-2.472763e-01
	23	145	23.500000	55.345943	1.001864e+05	1.144211e+01	7.585917e+01
	343	154	343.500000	64.320869	9.806135e+04	1.704601e+01	1.051387e+03
2001	1	1	15	12
	166	12	166.500000	-77.284348	9.832061e+04	5.797561e+00	2.629466e+02
	112	23	112.500000	-66.315285	9.795725e+04	8.926698e+00	9.536509e+02
	268	23	268.500000	-66.315285	9.791228e+04	1.295151e+01	-1.464462e-01
	209	27	209.500000	-62.326450	9.674962e+04	1.091665e+01	6.629944e-03
	352	28	352.500000	-61.329239	9.529522e+04	1.677788e+01	1.615143e-02
	111	30	111.500000	-59.334808	9.857466e+04	6.046194e+00	-2.187119e-01
	323	35	323.500000	-54.348724	9.712132e+04	1.145213e+01	1.614358e+02
	317	67	317.500000	-22.437582	9.962448e+04	8.317842e+00	3.484949e+02
	63	78	63.500000	-11.468100	1.002785e+05	1.039465e+01	2.152252e-02
	133	104	133.500000	14.459777	1.002941e+05	1.561210e+01	1.965714e-01
	93	117	93.500000	27.423708	9.756159e+04	1.285801e+00	1.087891e+03
	41	133	41.500000	43.379295	9.885018e+04	6.030945e+00	1.950349e+03
	342	140	342.500000	50.359844	9.607448e+04	2.134693e+01	2.903214e-01
	192	141	192.500000	51.357067	9.925641e+04	1.083830e+01	-2.880478e-01
	25	144	25.500000	54.348724	1.004427e+05	9.144616e+00	1.745415e+02
2001	1	1	15	18
	266	24	266.500000	-65.318085	9.810583e+04	1.300511e+01	6.107330e-02
	209	27	209.500000	-62.326450	9.665198e+04	1.073698e+01	6.629944e-03
	350	27	350.500000	-62.326450	9.531533e+04	1.634198e+01	7.767487e-02
	323	35	323.500000	-54.348724	9.736748e+04	1.305735e+01	1.614358e+02
	90	36	90.500000	-53.351505	9.652360e+04	2.041465e+01	1.517487e-02
	317	67	317.500000	-22.437582	9.958652e+04	7.365240e+00	3.484949e+02
	62	78	62.500000	-11.468100	1.004616e+05	1.182881e+01	-2.199326e-01
	155	83	155.500000	-6.481969	9.936235e+04	4.182537e+00	9.395058e+00
	133	104	133.500000	14.459777	1.002117e+05	1.389211e+01	1.965714e-01
	93	117	93.500000	27.423708	9.781459e+04	1.064804e+00	1.087891e+03
	41	133	41.500000	43.379295	9.943195e+04	6.964170e+00	1.950349e+03
	89	133	89.500000	43.379295	9.918002e+04	5.788349e+00	2.155039e+03
	252	134	252.500000	44.376514	1.013139e+05	4.440161e+00	1.731914e+03
	347	140	347.500000	50.359844	9.643816e+04	1.706118e+01	3.275299e-02
	26	145	26.500000	55.345943	1.008271e+05	7.347290e+00	1.557249e+02
2001	1	2	14	0
	166	12	166.500000	-77.284348	9.845038e+04	7.703291e+00	2.629466e+02
	266	26	266.500000	-63.323662	9.817016e+04	1.291222e+01	9.207916e-02
