2009	12	30	8	6
	87	27	87.500000	-62.326450	9.887878e+04	1.016577e+01	1.079483e-01
	28	29	28.500000	-60.332024	9.648967e+04	1.263571e+01	-3.926849e-02
	47	30	47.500000	-59.334808	9.590034e+04	1.663615e+01	4.569244e-02
	81	46	81.500000	-43.379295	9.870806e+04	1.682743e+01	3.372955e-02
	357	124	357.500000	34.404282	9.961783e+04	1.067666e+01	7.093536e+02
	89	133	89.500000	43.379295	9.942287e+04	5.415147e+00	2.155039e+03
	81	135	81.500000	45.373737	9.941818e+04	3.270994e+00	1.756292e+03
	315	137	315.500000	47.368183	9.804873e+04	2.083027e+01	1.726456e-01
2009	12	30	7	12
	315	17	315.500000	-72.298477	9.825190e+04	1.223554e+01	-1.281357e-01
	27	29	27.500000	-60.332024	9.638671e+04	1.145945e+01	1.206436e-01
	46	29	46.500000	-60.332024	9.574305e+04	1.491367e+01	2.957916e-02
	84	45	84.500000	-44.376514	9.842044e+04	1.794849e+01	-8.150482e-02
	318	50	318.500000	-39.390400	9.992423e+04	1.856388e+01	5.326080e-02
	357	124	357.500000	34.404282	9.930571e+04	1.060726e+01	7.093536e+02
	316	138	316.500000	48.365402	9.820178e+04	1.915878e+01	-6.099701e-02
2009	12	30	10	18
	316	16	316.500000	-73.295670	9.842047e+04	1.246609e+01	-1.631927e-02
	251	26	251.500000	-63.323662	9.566284e+04	1.139994e+01	-1.325302e-01
	46	28	46.500000	-61.329239	9.567800e+04	1.432843e+01	-2.974701e-02
	25	29	25.500000	-60.332024	9.625334e+04	1.080240e+01	-7.711029e-02
	87	44	87.500000	-45.373737	9.841635e+04	1.619940e+01	-7.774353e-03
	318	51	318.500000	-38.393177	9.987384e+04	1.158105e+01	1.196671e-01
	357	124	357.500000	34.404282	9.908562e+04	1.086766e+01	7.093536e+02
	81	135	81.500000	45.373737	9.989175e+04	2.618879e+00	1.756292e+03
	317	137	317.500000	47.368183	9.830103e+04	1.969974e+01	1.755753e-01
	257	158	257.500000	68.309700	9.981436e+04	1.040837e+01	-6.197357e-02
2009	12	31	8	0
	254	25	254.500000	-64.320869	9.563789e+04	1.094349e+01	-3.682709e-02
	44	27	44.500000	-62.326450	9.569358e+04	1.533033e+01	1.467667e-01
	90	44	90.500000	-45.373737	9.851729e+04	1.667003e+01	-8.419037e-02
	82	126	82.500000	36.398731	1.034065e+05	4.508745e+00	3.719939e+03
	81	135	81.500000	45.373737	9.974470e+04	2.694291e+00	1.756292e+03
	318	137	318.500000	47.368183	9.854527e+04	1.575489e+01	-4.501343e-04
	257	158	257.500000	68.309700	1.003735e+05	1.157489e+01	-6.197357e-02
	9	164	9.500000	74.292847	1.011729e+05	1.413920e+01	-1.435165e-01
2009	12	31	6	6
