2005	12	31	15	6
	174	5	174.500000	-84.263743	9.714735e+04	5.441799e+00	1.614330e+03
	156	28	156.500000	-61.329238	9.760224e+04	1.071096e+01	2.860260e-02
	32	30	32.500000	-59.334809	9.671541e+04	2.106426e+01	1.262589e-01
	70	34	70.500000	-55.345942	9.615087e+04	1.575297e+01	-7.711029e-02
	122	72	122.500000	-17.451454	9.985264e+04	1.057044e+01	4.249198e+01
	49	76	49.500000	-13.462551	1.006087e+05	9.744164e+00	1.586067e+02
	19	94	19.500000	4.487517	1.006266e+05	2.333022e+00	4.413875e+02
	322	115	322.500000	25.429258	1.012214e+05	1.313979e+01	5.008698e-02
	357	124	357.500000	34.404282	1.017718e+05	8.895233e+00	7.093536e+02
	67	126	67.500000	36.398730	1.006864e+05	3.572717e+00	1.009282e+03
	83	126	83.500000	36.398730	1.012938e+05	1.395910e+01	4.488287e+03
	270	134	270.500000	44.376516	9.995188e+04	7.277852e+00	2.977356e+02
	23	135	23.500000	45.373739	9.976112e+04	3.411465e+00	9.735630e+02
	81	135	81.500000	45.373739	9.900475e+04	7.451718e+00	1.756292e+03
	142	139	142.500000	49.362625	1.010704e+05	1.127072e+01	1.163274e+02
2005	12	31	13	12
	174	5	174.500000	-84.263743	9.701834e+04	7.148029e+00	1.614330e+03
	158	28	158.500000	-61.329238	9.781432e+04	9.461725e+00	1.438370e-01
	36	30	36.500000	-59.334809	9.704571e+04	1.970861e+01	1.981354e-02
	74	34	74.500000	-55.345942	9.629167e+04	1.619175e+01	1.174698e-01
	49	76	49.500000	-13.462551	1.003446e+05	9.066725e+00	1.586067e+02
	322	115	322.500000	25.429258	1.013610e+05	1.323438e+01	5.008698e-02
	93	117	93.500000	27.423709	9.817804e+04	2.073174e+00	1.087891e+03
	67	126	67.500000	36.398730	1.005905e+05	3.464292e+00	1.009282e+03
	83	126	83.500000	36.398730	1.015659e+05	8.807858e+00	4.488287e+03
	41	133	41.500000	43.379294	9.943928e+04	9.022379e+00	1.950349e+03
	81	135	81.500000	45.373739	9.907534e+04	4.693934e+00	1.756292e+03
	353	147	353.500000	57.340377	9.775047e+04	1.009162e+01	5.014237e+01
	347	176	347.500000	86.257040	9.915084e+04	1.675435e+01	-1.056747e-01
2005	12	31	13	18
	174	5	174.500000	-84.263743	9.689781e+04	5.994307e+00	1.614330e+03
	74	19	74.500000	-70.304095	9.727400e+04	1.067855e+01	1.161442e+03
	3	27	3.500000	-62.326451	9.687446e+04	1.259892e+01	-5.611420e-02
	161	28	161.500000	-61.329238	9.793179e+04	1.022203e+01	1.167374e-01
	39	29	39.500000	-60.332024	9.721698e+04	1.413619e+01	-1.924896e-02
	78	33	78.500000	-56.343160	9.643932e+04	1.447148e+01	-6.099701e-02
	49	76	49.500000	-13.462551	1.005086e+05	9.563603e+00	1.586067e+02
	67	126	67.500000	36.398730	1.006115e+05	3.046534e+00	1.009282e+03
	82	126	82.500000	36.398730	1.022646e+05	6.841051e+00	3.719939e+03
	81	135	81.500000	45.373739	9.916298e+04	4.477569e+00	1.756292e+03
	158	140	158.500000	50.359845	9.932020e+04	1.432400e+01	-1.026573e+00
	306	140	306.500000	50.359845	9.852399e+04	1.646418e+01	-1.171494e-01
	347	175	347.500000	85.260513	9.917299e+04	2.067487e+01	4.939346e-01
2006	1	1	11	0
	174	5	174.500000	-84.263743	9.659759e+04	5.593516e+00	1.614330e+03
	68	21	68.500000	-68.309697	9.745098e+04	7.802390e+00	7.107908e+02
	0	28	0.500000	-61.329238	9.716878e+04	1.208885e+01	9.476471e-02
	163	28	163.500000	-61.329238	9.788827e+04	1.061198e+01	9.207916e-02
	81	32	81.500000	-57.340377	9.656815e+04	1.193674e+01	-1.317978e-01
	149	53	149.500000	-36.398730	9.869154e+04	1.213752e+01	4.966563e+02
	136	86	136.500000	-3.490291	9.919195e+04	2.740982e+00	1.040922e+03
	93	117	93.500000	27.423709	9.864080e+04	2.077629e+00	1.087891e+03
	82	126	82.500000	36.398730	1.024063e+05	9.179947e+00	3.719939e+03
	158	140	158.500000	50.359845	9.938320e+04	1.390489e+01	-1.026573e+00
	310	142	310.500000	52.354286	9.805333e+04	1.835960e+01	1.448135e-01
2006	1	1	10	6
	174	5	174.500000	-84.263743	9.655704e+04	3.901788e+00	1.614330e+03
	313	11	313.500000	-78.281489	9.808208e+04	7.544218e+00	6.115320e+02
	166	27	166.500000	-62.326451	9.773528e+04	8.204829e+00	-3.682709e-02
	82	31	82.500000	-58.337594	9.673377e+04	9.165906e+00	2.005768e-02
	298	40	298.500000	-49.362625	1.005905e+05	1.257150e+01	-2.632904e-02
	116	67	116.500000	-22.437582	9.987745e+04	9.509657e+00	3.447693e+02
	12	71	12.500000	-18.448680	1.004334e+05	4.060276e+00	4.384949e+02
	93	117	93.500000	27.423709	9.797620e+04	1.522747e+00	1.087891e+03
	82	126	82.500000	36.398730	1.004231e+05	1.328899e+01	3.719939e+03
	314	145	314.500000	55.345942	9.732289e+04	1.900984e+01	1.963272e-01
2006	1	1	9	12
	174	5	174.500000	-84.263743	9.657505e+04	4.441583e+00	1.614330e+03
	166	26	166.500000	-63.323662	9.753843e+04	6.466007e+00	2.278214e-01
	45	29	45.500000	-60.332024	9.686319e+04	1.014893e+01	1.200104e-02
	84	31	84.500000	-58.337594	9.692855e+04	9.635618e+00	-2.462006e-02
	116	68	116.500000	-21.440357	1.002103e+05	9.241945e+00	1.772647e+02
	93	117	93.500000	27.423709	9.811761e+04	1.324194e+00	1.087891e+03
	83	126	83.500000	36.398730	1.001724e+05	1.036313e+01	4.488287e+03
	319	148	319.500000	58.337594	9.710244e+04	2.115403e+01	-1.525497e-01
	145	156	145.500000	66.315288	1.005451e+05	1.544830e+00	1.084802e+03
2006	1	1	8	18
	174	5	174.500000	-84.263743	9.660528e+04	3.960048e+00	1.614330e+03
	323	23	323.500000	-66.315288	9.757709e+04	1.071718e+01	1.590729e-02
	167	25	167.500000	-64.320872	9.738518e+04	6.081936e+00	-4.390717e-02
	48	30	48.500000	-59.334809	9.679848e+04	1.085221e+01	7.474518e-02
	84	30	84.500000	-59.334809	9.708316e+04	7.771219e+00	-5.171967e-02
	136	86	136.500000	-3.490291	9.896706e+04	3.807793e+00	1.040922e+03
	93	117	93.500000	27.423709	9.845872e+04	1.412646e+00	1.087891e+03
	82	126	82.500000	36.398730	1.005266e+05	8.312663e+00	3.719939e+03
2006	1	2	14	0
	329	23	329.500000	-66.315288	9.710584e+04	1.105188e+01	-2.887802e-01
	168	24	168.500000	-65.318081	9.739984e+04	6.927597e+00	2.129288e-01
	51	30	51.500000	-59.334809	9.677600e+04	9.293912e+00	-1.049423e-01
	85	30	85.500000	-59.334809	9.719472e+04	8.613473e+00	-5.074310e-02
	122	64	122.500000	-25.429258	1.004801e+05	7.923125e+00	4.845262e+02
	116	67	116.500000	-22.437582	1.003010e+05	7.464646e+00	3.447693e+02
	317	67	317.500000	-22.437582	9.965572e+04	9.548482e+00	3.484949e+02
	320	114	320.500000	24.432033	1.011327e+05	1.520809e+01	-1.119232e-02
	82	126	82.500000	36.398730	1.015015e+05	9.907780e+00	3.719939e+03
	263	127	263.500000	37.395954	9.884034e+04	7.357472e+00	3.365428e+02
	197	132	197.500000	42.382071	9.724891e+04	2.525827e+01	-2.372665e-01
	81	135	81.500000	45.373739	1.001600e+05	3.029677e+00	1.756292e+03
	232	140	232.500000	50.359845	9.680946e+04	1.285347e+01	2.848716e+02
	324	151	324.500000	61.329238	9.672237e+04	1.920204e+01	-2.802353e-01
2006	1	2	12	6
	248	21	248.500000	-68.309697	9.771323e+04	1.278183e+01	-7.344818e-02
	331	23	331.500000	-66.315288	9.681449e+04	1.129563e+01	9.915924e-02
	52	30	52.500000	-59.334809	9.696445e+04	1.127697e+01	-2.828217e-02
	86	30	86.500000	-59.334809	9.720198e+04	1.102438e+01	-4.878998e-02
	173	38	173.500000	-51.357066	9.444493e+04	2.275190e+01	1.582413e-01
	317	67	317.500000	-22.437582	9.948245e+04	1.095756e+01	3.484949e+02
	320	114	320.500000	24.432033	1.010113e+05	1.364526e+01	-1.119232e-02
	93	117	93.500000	27.423709	9.782827e+04	2.052203e+00	1.087891e+03
	265	128	265.500000	38.393178	9.938450e+04	6.934753e+00	2.733846e+02
	81	135	81.500000	45.373739	9.998962e+04	3.172788e+00	1.756292e+03
	245	136	245.500000	46.370961	9.889777e+04	2.963003e+00	1.577957e+03
	95	169	95.500000	79.278618	9.658798e+04	1.634751e+01	2.360711e+02
2006	1	2	9	12
	335	24	335.500000	-65.318081	9.676062e+04	1.344605e+01	-1.696396e-01
	59	32	59.500000	-57.340377	9.721996e+04	1.295098e+01	-2.403259e-03
	175	38	175.500000	-51.357066	9.432301e+04	2.136706e+01	4.715729e-02
	148	81	148.500000	-8.476422	9.859822e+04	3.203368e+00	-2.390475e+01
	319	113	319.500000	23.434808	1.010194e+05	1.421249e+01	-1.607513e-02
	93	117	93.500000	27.423709	9.796389e+04	1.228871e+00	1.087891e+03
	83	126	83.500000	36.398730	9.975335e+04	1.064858e+01	4.488287e+03
	137	126	137.500000	36.398730	9.850161e+04	1.253117e+01	8.124642e+02
	267	129	267.500000	39.390401	9.966341e+04	6.132922e+00	2.281848e+02
2006	1	2	8	18
	340	25	340.500000	-64.320872	9.678655e+04	1.423559e+01	-1.996689e-01
	178	37	178.500000	-52.354286	9.454367e+04	1.905758e+01	-9.029388e-02
	317	67	317.500000	-22.437582	9.950390e+04	8.630817e+00	3.484949e+02
	29	73	29.500000	-16.454229	1.000426e+05	2.551223e+00	7.964185e+02
	319	113	319.500000	23.434808	1.008498e+05	1.380543e+01	-1.607513e-02
	93	117	93.500000	27.423709	9.829138e+04	1.362253e+00	1.087891e+03
	137	126	137.500000	36.398730	9.822665e+04	1.366684e+01	8.124642e+02
	95	169	95.500000	79.278618	9.700818e+04	1.385517e+01	2.360711e+02
2006	1	3	7	0
	287	8	287.500000	-81.272807	9.794031e+04	1.446941e+01	2.275684e+02
	343	26	343.500000	-63.323662	9.681023e+04	1.396833e+01	-5.953217e-02
	179	35	179.500000	-54.348724	9.466052e+04	1.692307e+01	-1.802826e-02
	318	113	318.500000	23.434808	1.009350e+05	1.446815e+01	2.412491e-01
	93	117	93.500000	27.423709	9.826798e+04	1.726452e+00	1.087891e+03
